ID,householdID,communityID,intro_infselect,intro_infselect_1,inf1_rtr,notice1,inf2_rtr,notice2,inf3_rtr,informant_selection,inf1_noiwreason,inf2_noiwreason,infother_reason,dd001_w4,dd002_w4,dd003_w4,dd004_w4,dd005_w4,dd006_w4,dd007_w4,dd008_w4,dd009_w4,dd010_w4,dd011_w4,dd012_w4,dd013_w4,dd014_w4,dd015_w4,dd016_w4,dd017_w4,dd018_w4,dd019_w4,dd020_w4,dd021_w4,dd022_w4,dd023_w4,dd024_w4,dd025_w4,dd026_w4,dd027_w4,dd028_w4,dd029_w4,dd030_w4,dd031_w4,dd032_w4,dd033_w4,dd034_w4,dd035_w4,dd036_w4,dd037_w4,dd039_w4,dd040_w4,dd041_w4,dd042_w4,dd043_w4,dd044_w4,dd045_w4,dd046_w4,dd047_w4,dd048_w4_s1,dd048_w4_s2,dd048_w4_s3,dd048_w4_s4,dd048_w4_s5,dd048_w4_s6,dd049_w4,dd050_w4,dd051_w4,versionID
321131302001,3211313020,3211313,1,,2,2,,,,1,,,,33,2,5,2,,3,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131308001,3211313080,3211313,1,,1,2,,,,1,,,,61,2,5,1,37.0,1,1,2,2,2,2,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,1,1,1,2,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131308002,3211313080,3211313,1,,1,2,,,,1,,,,59,1,5,1,37.0,1,1,2,2,2,2,3,3,3,4,4,3,3,3,4,4,3,3,2,2,3,3,2,2,2,3,3,3,2,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131301002,3211313010,3211313,1,,1,2,,,,1,,,,61,2,2,1,41.0,1,1,2,2,2,2,1,1,8,1,4,3,4,4,4,4,3,1,4,2,3,3,3,3,3,3,1,3,3,8,8,8,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,2,2,,20200914
321131301001,3211313010,3211313,1,,1,2,,,,1,,,,62,1,2,1,37.0,1,1,1,2,2,1,3,3,3,3,3,4,3,3,4,4,4,3,4,4,4,4,3,3,3,4,3,2,3,3,3,4,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131303001,3211313030,3211313,1,,9,2,,,,1,,,,53,2,5,9,32.0,3,2,2,2,2,2,4,3,3,3,4,4,3,4,4,4,2,2,8,3,3,1,6,8,3,6,3,2,3,3,3,2,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131320001,3211313200,3211313,1,,2,2,,,,1,,,,47,1,6,2,,4,1,2,2,2,2,3,3,3,3,4,3,4,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,2,3,3,4,1,1,1,1,1,1,1,1,1,0,0,0,0,5,0,1,2,,20200914
321131315001,3211313150,3211313,1,,1,2,,,,1,,,,65,2,5,1,40.0,1,1,2,2,2,2,3,3,3,5,4,5,5,5,5,5,3,4,4,5,5,5,5,5,4,6,5,5,3,3,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
321131315002,3211313150,3211313,1,,4,2,,,,1,,,,67,2,5,4,,2,2,2,9,2,2,3,3,3,4,4,5,4,8,4,4,3,4,3,8,4,8,8,8,3,6,3,4,8,8,3,4,1,1,1,2,2,2,8,8,1,0,0,0,0,0,6,2,2,,20200914
321131325002,3211313250,3211313,1,,1,2,,,,1,,,,60,2,5,1,40.0,1,1,1,2,2,2,4,3,3,4,4,5,4,4,3,3,4,3,4,3,4,4,8,4,4,4,4,3,3,3,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
321131325001,3211313250,3211313,1,,1,2,,,,1,,,,60,1,6,1,40.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,0,0,0,0,0,6,2,2,,20200914
321131331002,3211313310,3211313,1,,1,2,,,,1,,,,72,2,4,1,50.0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,3,3,6,6,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
321131331001,3211313310,3211313,1,,1,2,,,,1,,,,69,1,4,1,50.0,1,2,2,2,2,9,3,3,3,3,4,4,4,8,4,4,3,3,4,3,4,2,3,3,3,6,6,3,3,3,3,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
321131317002,3211313170,3211313,1,,1,2,,,,1,,,,60,2,2,1,37.0,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,4,4,4,4,3,4,3,4,4,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131317001,3211313170,3211313,1,,1,2,,,,1,,,,62,1,5,1,38.0,1,1,1,2,2,2,3,3,3,4,4,4,4,3,5,4,3,3,4,5,4,4,4,3,4,3,3,4,3,3,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
321131322002,3211313220,3211313,1,,2,2,,,,1,,,,35,1,4,2,,2,1,2,2,2,2,3,3,3,3,4,4,3,3,5,4,4,3,3,5,3,3,3,3,3,3,3,4,3,4,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
321131322003,3211313220,3211313,1,,1,2,,,,1,,,,66,1,2,1,44.0,1,1,2,2,2,2,3,2,2,4,4,3,3,3,4,4,3,4,4,3,3,3,3,6,3,6,3,3,4,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131304002,3211313040,3211313,1,,6,2,,,,1,,,,61,1,5,8,35.0,4,2,2,2,2,2,3,3,3,3,3,3,3,3,8,8,4,4,4,4,3,3,8,4,4,8,8,8,3,3,3,4,1,1,1,2,2,8,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131304001,3211313040,3211313,1,,1,2,,,,1,,,,73,1,2,1,54.0,1,1,2,2,2,2,4,3,3,4,3,4,6,5,5,5,4,4,5,4,3,3,6,6,6,6,6,3,3,6,6,3,1,1,1,1,2,2,1,1,1,1,0,0,0,0,0,2,2,,20200914
321131324002,3211313240,3211313,1,,1,2,,,,1,,,,74,2,2,1,54.0,1,2,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,2,0,0,5,0,1,2,,20200914
321131324001,3211313240,3211313,1,,1,2,,,,1,,,,82,1,4,1,45.0,1,2,2,2,2,2,5,3,3,3,3,3,3,3,4,5,3,6,6,5,5,5,6,6,5,6,6,3,3,4,4,4,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,1,2,,20200914
321131215001,3211312150,3211312,1,,1,2,,,,1,,,,63,2,2,1,39.0,1,1,2,2,2,2,3,3,3,3,4,3,4,4,3,4,3,4,4,4,3,8,3,4,3,6,4,4,3,3,4,5,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131215002,3211312150,3211312,1,,1,2,,,,1,,,,64,1,5,1,39.0,1,1,1,2,2,2,3,3,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,6,3,6,3,3,3,3,4,3,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131210001,3211312100,3211312,1,,1,2,,,,1,,,,69,2,2,1,48.0,1,2,2,2,2,2,4,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,6,6,5,6,6,5,3,3,3,5,1,1,1,2,2,2,2,1,1,0,0,0,4,0,0,1,2,,20200914
321131210002,3211312100,3211312,1,,1,2,,,,1,,,,69,1,2,1,47.0,1,2,2,2,2,2,4,8,6,3,3,8,6,8,8,8,1,8,6,6,8,8,8,6,8,6,6,3,3,6,6,8,1,1,1,2,2,8,8,1,1,0,2,0,0,0,0,1,2,,20200914
321131217002,3211312170,3211312,1,,1,2,,,,1,,,,58,2,5,1,37.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131202001,3211312020,3211312,1,,1,2,,,,1,,,,68,2,4,1,45.0,1,1,2,2,2,2,3,4,4,4,4,3,4,4,5,5,3,3,3,5,3,3,3,8,8,6,4,3,3,3,5,3,1,1,1,1,1,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
321131202002,3211312020,3211312,1,,1,2,,,,1,,,,70,1,4,1,45.0,1,1,2,2,2,2,3,3,4,3,3,4,4,5,5,4,5,4,5,5,5,5,5,5,5,6,4,5,5,6,5,4,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
321131230001,3211312300,3211312,1,,1,2,,,,1,,,,62,2,5,1,42.0,2,1,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
321131230002,3211312300,3211312,1,,1,2,,,,1,,,,65,1,5,1,43.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,1,3,3,2,1,2,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
321131209001,3211312090,3211312,1,,1,2,,,,1,,,,68,2,2,1,47.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,3,3,6,8,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131209002,3211312090,3211312,1,,1,2,,,,1,,,,68,1,5,1,46.0,1,1,2,2,2,2,3,4,4,4,5,4,4,4,4,4,3,3,6,6,5,4,6,6,4,6,6,3,3,6,6,6,1,1,1,1,1,1,2,1,1,0,0,0,0,0,6,2,2,,20200914
321131213002,3211312130,3211312,1,,2,2,,,,1,,,,47,1,4,2,,1,1,2,2,2,2,3,3,3,3,3,5,3,3,4,6,3,6,6,6,4,4,6,6,6,6,5,5,6,6,5,5,4,2,4,2,2,2,2,2,2,0,0,0,0,0,6,2,2,,20200914
321131222001,3211312220,3211312,1,,1,2,,,,1,,,,73,2,1,1,55.0,1,1,2,2,1,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
321131222002,3211312220,3211312,1,,1,2,,,,1,,,,76,1,5,1,55.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,8,4,4,3,3,3,3,3,8,3,3,4,3,1,1,1,8,8,8,8,1,1,0,2,0,0,0,0,2,2,,20200914
321131216001,3211312160,3211312,1,,1,2,,,,1,,,,74,2,4,1,57.0,1,1,2,2,2,2,3,3,3,3,3,4,3,3,3,3,3,4,3,6,3,3,8,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131216002,3211312160,3211312,1,,1,2,,,,1,,,,76,1,5,1,57.0,1,1,1,2,2,2,3,3,3,3,3,4,3,6,3,4,3,3,3,2,3,3,6,6,3,3,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131203002,3211312030,3211312,1,,1,2,,,,1,,,,53,2,4,1,17.0,1,2,1,2,2,2,3,8,3,3,3,4,3,5,5,5,8,8,6,6,5,5,6,6,6,6,6,8,4,4,4,4,1,1,1,2,2,2,2,1,1,0,2,0,0,0,0,1,2,,20200914
321131236001,3211312360,3211312,1,,5,2,,,,1,,,,47,2,4,2,,3,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,6,6,6,6,3,3,3,3,3,3,1,1,1,2,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131221001,3211312210,3211312,1,,1,2,,,,1,,,,64,2,5,1,45.0,1,2,2,2,2,2,3,3,3,3,3,4,3,3,4,4,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,6,1,1,1,2,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
321131221002,3211312210,3211312,1,,1,2,,,,1,,,,65,1,5,1,45.0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,4,4,6,6,6,6,8,3,4,4,4,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
321131225001,3211312250,3211312,1,,6,2,,,,1,,,,67,2,4,6,43.0,2,2,2,2,2,2,3,3,3,3,3,4,3,3,3,3,3,3,6,6,3,4,6,6,8,6,3,3,3,3,4,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131225102,3211312251,3211312,1,,6,2,,,,1,,,,80,1,5,6,40.0,3,2,1,2,2,9,3,3,3,4,8,8,3,8,8,8,6,8,8,8,8,8,8,6,3,6,6,3,3,3,4,3,1,1,1,1,2,2,1,1,1,0,0,3,0,0,0,2,2,,20200914
321131201002,3211312010,3211312,1,,2,2,,,,1,,,,31,1,5,2,,5,1,2,2,2,2,3,3,4,3,3,2,3,4,4,3,2,2,4,4,3,2,6,6,4,6,5,2,2,1,4,1,1,1,1,2,2,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131201001,3211312010,3211312,1,,2,2,,,,1,,,,31,1,5,2,,5,1,2,2,2,2,3,3,3,4,4,4,3,3,3,4,5,3,2,3,3,3,5,3,4,4,4,3,3,4,4,4,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131220002,3211312200,3211312,1,,1,2,,,,1,,,,61,2,5,1,38.0,1,1,2,2,2,2,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
321131220001,3211312200,3211312,1,,1,2,,,,1,,,,60,1,6,1,39.0,1,2,2,2,2,2,3,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
321131212001,3211312120,3211312,1,,1,2,,,,1,,,,68,2,6,1,43.0,1,2,2,2,2,2,3,4,4,4,4,4,4,6,5,5,5,4,5,5,5,5,6,6,3,5,4,4,4,4,4,4,1,1,1,1,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131212002,3211312120,3211312,1,,1,2,,,,1,,,,70,1,4,1,43.0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131228002,3211312280,3211312,1,,9,2,,,,1,,,,37,2,6,9,12.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,1,2,,20200914
321131228001,3211312280,3211312,1,,1,2,,,,1,,,,71,1,5,1,45.0,2,2,2,2,2,2,3,3,3,3,3,4,3,3,4,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,3,4,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,1,2,,20200914
321131231001,3211312310,3211312,1,,2,2,,,,1,,,,39,2,5,2,,2,2,1,2,2,2,3,3,3,3,3,3,3,3,4,3,3,4,2,3,3,4,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131231002,3211312310,3211312,1,,2,2,,,,1,,,,38,2,4,2,,2,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,2,2,2,8,8,2,6,2,6,8,8,2,3,8,8,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131205002,3211312050,3211312,1,,9,2,,,,1,,,,42,2,5,9,18.0,3,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,4,8,4,8,4,8,6,6,3,3,3,3,4,1,1,1,1,1,2,1,1,2,0,0,0,0,0,6,2,2,,20200914
321131214001,3211312140,3211312,1,,1,2,,,,1,,,,72,2,2,1,50.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131214002,3211312140,3211312,1,,1,2,,,,1,,,,77,1,4,1,51.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,5,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
321131112002,3211311120,3211311,1,,2,2,,,,1,,,,71,2,5,2,,8,1,2,2,2,1,4,4,4,4,4,5,6,5,5,5,8,6,6,6,4,5,6,6,6,6,8,4,6,5,5,5,3,2,2,2,2,2,2,2,2,0,0,3,0,0,0,1,2,,20200914
321131105001,3211311050,3211311,1,,1,2,,,,1,,,,70,1,5,1,45.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131105002,3211311050,3211311,1,,1,2,,,,1,,,,67,2,4,1,40.0,1,1,2,2,2,2,4,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131108002,3211311080,3211311,1,,1,2,,,,1,,,,63,2,6,1,40.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,8,6,3,2,3,2,3,2,1,1,1,1,1,8,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131108001,3211311080,3211311,1,,1,2,,,,1,,,,63,1,6,1,38.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131123001,3211311230,3211311,1,,1,2,,,,1,,,,75,2,5,1,55.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131123002,3211311230,3211311,1,,1,2,,,,1,,,,77,1,5,1,55.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131110002,3211311100,3211311,1,,1,2,,,,1,,,,68,2,5,1,47.0,1,1,2,2,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131110001,3211311100,3211311,1,,1,2,,,,1,,,,69,1,4,1,51.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131107001,3211311070,3211311,1,,1,2,,,,1,,,,64,1,5,1,39.0,1,1,1,2,2,2,3,4,4,4,4,4,4,5,4,4,3,4,3,4,4,5,6,3,4,5,5,4,4,5,4,5,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
321131107002,3211311070,3211311,1,,1,2,,,,1,,,,54,2,5,1,41.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,5,4,5,4,3,3,3,3,6,3,3,3,3,3,3,3,3,5,1,1,1,2,1,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
321131115001,3211311150,3211311,1,,6,2,,,,1,,,,72,1,8,6,53.0,3,2,1,9,2,2,3,3,3,3,3,3,3,3,4,8,3,3,3,8,3,3,8,3,3,6,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
325306202002,3253062020,3253062,1,,1,2,,,,1,,,,61,2,1,1,50.0,1,1,2,2,2,2,4,3,3,4,3,3,3,3,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
325306202001,3253062020,3253062,1,,1,2,,,,1,,,,60,1,4,1,50.0,1,1,2,2,2,2,3,3,3,4,3,4,4,3,4,4,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
325306201002,3253062010,3253062,1,,1,2,,,,1,,,,59,1,5,1,26.0,1,1,2,9,9,1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,6,5,5,5,5,5,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
325306205001,3253062050,3253062,1,,1,2,,,,1,,,,61,2,1,1,61.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,6,3,6,6,3,3,3,3,3,1,1,1,2,2,2,8,1,1,0,0,0,0,0,6,2,2,,20200914
325306205002,3253062050,3253062,1,,1,2,,,,1,,,,62,1,5,1,40.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,3,6,6,3,6,6,3,3,3,3,3,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
325306221001,3253062210,3253062,1,,9,2,,,,1,,,,49,1,5,9,29.0,2,2,1,2,2,2,4,3,3,4,4,4,3,3,4,4,2,3,8,4,3,8,4,3,3,4,3,3,8,4,4,3,1,1,1,2,2,8,8,1,1,0,0,0,0,0,6,2,2,,20200914
325306216001,3253062160,3253062,1,,2,2,,,,1,,,,45,2,4,2,,3,1,2,2,2,2,5,4,3,5,5,5,5,3,5,8,3,5,5,6,5,8,6,6,6,6,8,6,5,5,5,5,1,1,1,2,2,2,2,1,1,0,0,0,0,0,6,2,1,,20200914
325306213002,3253062130,3253062,1,,1,2,,,,1,,,,73,2,1,1,53.0,1,2,2,2,2,2,1,1,1,3,1,2,1,1,1,3,1,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,1,1,1,2,1,2,1,1,1,0,2,3,0,0,0,2,1,,20200914
325306213001,3253062130,3253062,1,,1,2,,,,1,,,,80,1,4,1,53.0,1,1,2,2,2,2,5,5,4,5,3,3,5,5,8,4,3,5,3,5,3,3,5,5,8,8,8,5,5,5,8,8,1,1,1,2,2,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
325306207002,3253062070,3253062,1,,1,2,,,,1,,,,63,2,2,1,38.0,1,1,2,2,2,2,5,4,4,4,5,2,4,5,5,5,4,4,1,4,5,5,4,3,3,3,3,2,2,2,4,2,1,1,1,1,1,2,2,1,1,0,2,0,0,0,0,2,2,,20200914
325306207001,3253062070,3253062,1,,1,2,,,,1,,,,63,1,5,1,38.0,1,1,2,2,2,2,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2,6,3,3,3,3,2,3,4,3,1,1,1,1,2,2,2,1,1,0,0,0,0,0,6,2,2,,20200914
325306206002,3253062060,3253062,1,,1,2,,,,1,,,,66,2,1,1,40.0,1,1,2,2,2,2,3,3,3,3,3,5,3,3,5,5,5,3,6,8,8,8,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,1,2,1,0,0,0,0,5,0,2,2,,20200914
325306206001,3253062060,3253062,1,,1,2,,,,1,,,,69,1,4,1,40.0,1,1,2,2,2,2,5,3,5,5,5,5,5,3,3,5,8,3,3,3,5,6,6,6,6,6,3,3,3,6,3,3,1,1,1,8,2,2,8,2,1,0,0,3,0,0,0,2,2,,20200914
325306225001,3253062250,3253062,1,,1,2,,,,1,,,,74,2,4,1,53.0,1,1,1,9,9,9,5,4,4,4,4,5,4,5,4,4,4,5,5,4,5,5,5,5,4,5,5,5,4,4,5,4,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
325306225002,3253062250,3253062,1,,1,2,,,,1,,,,76,1,5,1,55.0,1,1,2,2,2,2,5,3,3,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,4,4,4,4,4,3,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
325306203001,3253062030,3253062,1,,1,2,,,,1,,,,78,2,1,1,60.0,1,1,2,2,2,2,3,3,3,4,3,3,3,3,5,4,3,3,3,3,5,4,6,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
325306203002,3253062030,3253062,1,,1,2,,,,1,,,,78,1,4,1,57.0,1,1,2,2,2,2,5,4,3,5,5,5,5,5,5,5,5,3,5,5,5,5,6,6,3,6,3,5,3,6,6,3,1,1,1,2,2,2,2,2,2,0,0,0,0,0,6,2,2,,20200914
325306217002,3253062170,3253062,1,,2,2,,,,1,,,,37,2,6,2,,4,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,8,3,3,6,3,3,3,3,3,4,1,1,1,1,2,1,1,1,1,0,0,0,0,0,6,2,2,,20200914
325306217001,3253062170,3253062,1,,2,2,,,,1,,,,37,2,6,2,,4,2,1,1,9,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,6,5,5,5,5,5,1,1,1,2,2,2,2,2,2,0,0,0,0,0,6,2,2,,20200914
325306211001,3253062110,3253062,1,,4,2,,,,1,,,,56,2,5,4,,2,2,2,2,2,2,3,3,8,3,3,5,3,5,5,5,5,5,6,5,5,6,6,6,6,6,6,3,8,6,8,5,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,2,2,,20200914
325306301002,3253063010,3253063,1,,1,2,,,,1,,,,72,2,1,1,35.0,1,1,9,2,2,1,5,4,5,4,4,5,3,5,5,5,4,5,6,5,5,5,6,6,6,6,5,5,4,6,4,5,1,1,1,2,2,2,2,2,1,0,0,0,0,0,6,2,2,,20200914
325306301001,3253063010,3253063,1,,2,2,,,,1,,,,33,2,2,2,,5,1,2,2,2,1,4,4,5,5,5,5,4,5,5,5,3,6,4,5,5,5,6,6,6,6,6,3,5,5,5,5,1,1,1,2,2,2,2,8,1,0,0,0,0,0,6,2,2,,20200914
325306326002,3253063260,3253063,1,,1,2,,,,1,,,,61,2,6,1,50.0,1,1,2,2,2,2,3,4,3,3,3,4,4,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,2,2,,20200914
325306326001,3253063260,3253063,1,,1,2,,,,1,,,,66,1,6,1,50.0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,0,0,0,4,0,0,2,2,,20200914
325306330001,3253063300,3253063,1,,6,2,,,,1,,,,64,1,1,6,30.0,2,2,2,9,2,2,3,3,3,3,3,3,3,3,3,8,3,3,3,3,3,3,8,8,8,3,3,3,3,3,3,3,1,1,1,1,1,8,8,1,1,0,0,0,0,0,6,2,2,,20200914
325306317002,3253063170,3253063,1,,2,2,,,,1,,,,47,2,5,2,,6,2,2,2,2,2,3,3,4,4,4,4,3,5,5,5,3,5,5,5,5,4,8,6,3,4,2,3,3,5,4,5,1,1,1,2,2,2,1,1,1,0,0,0,0,0,6,1,2,,20200914
