ID,householdID,communityID,j001s1,j001s2,j001s3,j001s4,j001s5,j001s6,j002,j003,j004s1,j004s2,j004s3,j005,j006,j007
10825921102,108259211,1082592,e,2,e,e,e,6,,1,0,0,0,2,5,1
10825921101,108259211,1082592,e,2,e,e,e,6,,2,0,0,0,2,5,1
10825922202,108259222,1082592,e,2,e,4,e,e,,3,0,0,0,3,4,3
10825922201,108259222,1082592,e,2,e,4,e,e,,3,0,0,0,3,3,3
10825924301,108259243,1082592,e,2,e,e,e,6,,2,0,0,0,2,5,1
10825924302,108259243,1082592,e,2,e,e,e,6,,2,0,0,0,2,5,1
10825920802,108259208,1082592,e,2,e,e,e,e,3,2,0,0,0,3,4,2
10825920801,108259208,1082592,e,2,e,e,e,e,3,2,0,0,0,2,4,3
10825921602,108259216,1082592,e,2,e,4,5,e,,2,0,0,0,4,5,2
10825921601,108259216,1082592,e,2,e,4,5,e,,3,0,0,0,4,4,1
10825923601,108259236,1082592,e,2,e,e,e,e,3,3,0,0,0,3,4,3
10825923602,108259236,1082592,e,2,e,e,e,e,3,3,0,0,0,3,4,3
10825921801,108259218,1082592,e,2,e,e,5,e,,2,0,0,0,3,5,1
10825921802,108259218,1082592,e,2,e,e,5,e,,5,e,e,3,4,4,2
10825924401,108259244,1082592,e,2,e,e,e,e,3,2,0,0,0,3,4,3
10825924402,108259244,1082592,e,2,e,e,e,e,3,2,0,0,0,2,4,3
10825921302,108259213,1082592,e,2,e,4,5,e,,1,0,0,0,3,5,1
10825921301,108259213,1082592,e,2,e,4,5,e,,1,0,0,0,4,4,1
10825922601,108259226,1082592,e,2,e,e,e,e,3,2,0,0,0,3,4,3
10825922602,108259226,1082592,e,2,e,e,e,e,3,2,0,0,0,4,4,3
10825923801,108259238,1082592,e,2,e,e,e,6,,1,0,0,0,2,5,1
10825923802,108259238,1082592,e,2,e,e,e,e,2,1,0,0,0,2,5,1
10825924001,108259240,1082592,1,e,e,4,e,e,,3,0,0,0,4,4,3
10825923002,108259230,1082592,e,2,e,4,e,e,,1,0,0,0,2,5,1
10825923001,108259230,1082592,e,2,e,4,e,e,,1,0,0,0,3,5,1
10825921902,108259219,1082592,e,2,e,e,e,6,,1,0,0,0,2,5,1
10825921901,108259219,1082592,e,2,e,e,e,6,,1,0,0,0,2,5,1
10825923502,108259235,1082592,e,2,e,e,e,e,3,3,0,0,0,2,4,3
10825923501,108259235,1082592,e,2,e,e,e,e,3,2,0,0,0,2,4,3
10825922402,108259224,1082592,e,2,e,e,5,e,,1,0,0,0,2,5,1
10825922401,108259224,1082592,e,2,e,e,5,e,,1,0,0,0,2,5,1
10825922501,108259225,1082592,e,2,e,4,e,e,,2,0,0,0,4,4,3
10825922502,108259225,1082592,e,2,e,4,e,e,,2,0,0,0,4,3,3
10825921502,108259215,1082592,e,2,e,e,5,e,,1,0,0,0,2,5,1
10825921501,108259215,1082592,e,2,e,e,5,e,,1,0,0,0,2,5,1
10825920301,108259203,1082592,e,2,e,e,e,e,3,2,0,0,0,3,4,3
10825920302,108259203,1082592,e,2,e,e,e,e,3,2,0,0,0,3,5,3
10825923101,108259231,1082592,e,e,e,e,5,e,3,1,0,0,0,2,5,1
10825922802,108259228,1082592,e,2,e,e,e,e,3,3,0,0,0,3,4,3
10825922801,108259228,1082592,e,2,e,e,e,e,3,2,0,0,0,3,4,3
10825920702,108259207,1082592,e,2,e,4,e,e,,2,0,0,0,2,5,1
10825920701,108259207,1082592,e,2,e,4,e,e,2,2,0,0,0,4,4,1
10825920102,108259201,1082592,e,2,e,e,5,e,,1,0,0,0,2,5,1
10825920101,108259201,1082592,e,2,e,e,5,e,,2,0,0,0,2,5,1
10820621201,108206212,1082062,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820621202,108206212,1082062,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820621402,108206214,1082062,e,2,e,e,e,e,3,1,0,0,0,1,6,2
10820621401,108206214,1082062,e,2,e,e,e,e,2,1,0,0,0,2,5,2
10820620401,108206204,1082062,1,e,e,e,e,e,,1,0,0,0,2,5,3
10820620402,108206204,1082062,e,2,e,e,5,e,,2,0,0,0,3,4,2
10820620102,108206201,1082062,e,2,e,e,e,e,3,1,0,0,0,2,5,2
10820620101,108206201,1082062,1,e,e,e,e,e,,1,0,0,0,2,5,3
10820620201,108206202,1082062,e,e,e,e,5,e,3,2,0,0,0,3,5,2
10820620202,108206202,1082062,e,e,e,e,5,e,2,2,0,0,0,3,5,3
10820622301,108206223,1082062,e,2,e,4,e,e,,1,0,0,0,1,6,3
10820622302,108206223,1082062,e,2,e,4,e,e,,1,0,0,0,1,6,3
10820620301,108206203,1082062,e,2,e,e,5,e,,1,0,0,0,1,5,3
10820620302,108206203,1082062,e,2,e,e,5,e,,1,0,0,0,2,6,2
10820622401,108206224,1082062,1,e,e,e,e,e,,1,0,0,0,2,4,2
10820621101,108206211,1082062,e,e,e,e,5,e,1,3,0,0,0,3,5,2
10820622201,108206222,1082062,1,e,e,e,e,e,,1,0,0,0,1,5,3
10820622202,108206222,1082062,e,2,e,4,e,e,,1,0,0,0,2,5,3
10820621901,108206219,1082062,1,e,e,e,e,e,,2,0,0,0,2,5,2
10820621702,108206217,1082062,e,2,e,e,e,6,,1,0,0,0,1,6,3
10820621701,108206217,1082062,e,2,e,e,e,6,,1,0,0,0,1,6,3
10820622701,108206227,1082062,e,2,e,e,5,e,,1,0,0,0,1,5,3
10820622702,108206227,1082062,e,2,e,e,e,e,1,2,0,0,0,3,4,2
10820622101,108206221,1082062,e,e,e,e,5,e,3,3,0,0,0,2,5,3
10820622102,108206221,1082062,e,2,e,4,e,e,,2,0,0,0,3,5,3
10820620801,108206208,1082062,e,e,e,4,e,e,2,1,0,0,0,2,5,2
10820622501,108206225,1082062,1,e,e,e,e,e,,1,0,0,0,2,5,3
10820621301,108206213,1082062,e,2,e,e,e,e,3,1,0,0,0,2,5,3
10820621302,108206213,1082062,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10820622601,108206226,1082062,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820622602,108206226,1082062,1,e,e,e,e,e,,1,0,0,0,1,5,3
10820620502,108206205,1082062,e,2,e,e,e,e,3,3,0,0,0,3,5,3
10820620501,108206205,1082062,e,2,e,e,e,e,3,2,0,0,0,2,4,3
10820620602,108206206,1082062,e,2,e,e,e,e,3,1,0,0,0,1,5,3
10820620601,108206206,1082062,1,e,e,e,e,e,,1,0,0,0,2,5,2
10820622002,108206220,1082062,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820622001,108206220,1082062,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820621002,108206210,1082062,1,e,e,e,e,e,,1,0,0,0,1,5,3
10820621001,108206210,1082062,e,e,e,4,e,e,3,1,0,0,0,2,5,2
10820621801,108206218,1082062,e,e,e,e,5,6,,1,0,0,0,2,5,3
10820621802,108206218,1082062,1,e,e,e,e,e,,3,0,0,0,4,4,3
10820620701,108206207,1082062,e,2,e,e,e,e,3,1,0,0,0,2,5,3
10820620702,108206207,1082062,1,e,e,e,e,e,,1,0,0,0,2,5,3
10820621501,108206215,1082062,e,2,e,e,e,e,3,1,0,0,0,2,5,3
10820621502,108206215,1082062,e,2,e,4,e,e,,2,0,0,0,3,4,3
10820621602,108206216,1082062,e,2,e,4,e,e,,1,0,0,0,2,6,3
10820621601,108206216,1082062,e,2,e,4,e,e,,1,0,0,0,2,5,2
10820620902,108206209,1082062,e,e,e,4,e,e,1,4,0,0,0,4,4,1
10820620901,108206209,1082062,e,e,e,e,e,6,2,2,0,0,0,2,5,3
10820610301,108206103,1082061,e,2,e,e,e,e,3,1,0,0,0,2,6,3
10820610302,108206103,1082061,1,e,e,e,e,e,,3,0,0,0,2,5,3
10820610202,108206102,1082061,e,2,e,e,e,e,3,1,0,0,0,2,5,3
10820610201,108206102,1082061,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10820611801,108206118,1082061,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10820611802,108206118,1082061,e,2,e,e,e,e,3,1,0,0,0,2,5,3
10820611601,108206116,1082061,e,e,e,4,e,e,2,1,0,0,0,4,4,2
10820610101,108206101,1082061,e,2,e,e,5,e,,1,0,0,0,2,5,3
10820610102,108206101,1082061,1,e,e,e,e,e,,1,0,0,0,2,5,3
10820611402,108206114,1082061,e,2,e,e,e,e,2,1,0,0,0,3,4,1
10820611401,108206114,1082061,e,2,e,e,e,e,2,1,0,0,0,1,1,1
10820611501,108206115,1082061,1,e,e,e,e,e,,1,0,0,0,2,6,3
10820611502,108206115,1082061,1,e,e,e,e,e,,1,0,0,0,2,5,3
10820612001,108206120,1082061,e,2,e,e,e,e,2,2,0,0,0,5,3,2
10820612002,108206120,1082061,e,2,e,e,e,e,3,1,0,0,0,3,5,2
10820611101,108206111,1082061,e,e,e,e,e,6,2,4,0,0,0,5,2,2
10820610801,108206108,1082061,e,2,e,e,e,e,3,1,0,0,0,2,5,1
10820610802,108206108,1082061,e,2,e,e,e,e,3,1,0,0,0,2,5,2
10820611201,108206112,1082061,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820611202,108206112,1082061,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820611902,108206119,1082061,e,2,e,e,e,e,2,1,0,0,0,4,4,1
10820611901,108206119,1082061,1,e,e,e,e,e,,1,0,0,0,3,5,2
10820612202,108206122,1082061,e,2,e,e,e,e,3,1,0,0,0,2,6,3
10820612201,108206122,1082061,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820612501,108206125,1082061,e,2,e,e,e,e,3,1,0,0,0,2,5,3
10820612502,108206125,1082061,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10820611702,108206117,1082061,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10820611701,108206117,1082061,e,2,e,e,e,e,3,1,0,0,0,3,5,2
10820612302,108206123,1082061,e,2,e,e,e,e,2,1,0,0,0,2,6,3
10820612301,108206123,1082061,1,e,e,e,e,e,,1,0,0,0,3,4,3
10820612602,108206126,1082061,1,e,e,e,e,e,,1,0,0,0,2,5,3
10820612601,108206126,1082061,e,2,e,e,e,e,1,2,0,0,0,4,4,2
10820610501,108206105,1082061,e,2,e,e,e,e,3,2,0,0,0,2,3,3
10820610502,108206105,1082061,e,2,e,e,e,e,3,1,0,0,0,2,5,3
10820610601,108206106,1082061,e,2,e,e,e,e,3,1,0,0,0,5,3,2
10820610602,108206106,1082061,e,2,e,4,e,e,,1,0,0,0,5,4,2
10820611001,108206110,1082061,e,e,e,4,e,e,3,1,0,0,0,4,3,2
10820610401,108206104,1082061,e,2,e,e,e,e,3,1,0,0,0,2,5,3
10820610402,108206104,1082061,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10820611301,108206113,1082061,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820611302,108206113,1082061,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820610701,108206107,1082061,e,2,e,4,e,e,,1,0,0,0,1,5,3
10820610702,108206107,1082061,e,e,e,4,e,e,3,1,0,0,0,1,6,3
10820612402,108206124,1082061,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10820612401,108206124,1082061,e,e,e,4,e,e,3,2,0,0,0,1,5,3
10820612102,108206121,1082061,1,e,e,e,e,e,,1,0,0,0,1,1,3
10820612101,108206121,1082061,1,e,e,e,e,e,,1,0,0,0,2,5,2
10820610901,108206109,1082061,e,e,e,4,e,e,3,1,0,0,0,3,4,3
10820610902,108206109,1082061,e,e,e,4,e,e,2,1,0,0,0,2,5,3
10820631001,108206310,1082063,e,2,e,4,5,e,,1,0,0,0,2,5,3
10820631002,108206310,1082063,e,e,e,e,5,e,2,1,0,0,0,2,5,3
10820631601,108206316,1082063,e,e,e,4,e,e,3,1,0,0,0,1,6,3
10820631602,108206316,1082063,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820631301,108206313,1082063,1,e,e,e,e,e,,1,0,0,0,2,5,3
10820630201,108206302,1082063,e,2,e,4,e,e,,1,0,0,0,2,5,2
10820630202,108206302,1082063,e,2,e,e,e,e,2,1,0,0,0,2,5,3
10820632002,108206320,1082063,e,e,e,e,5,e,2,1,0,0,0,2,5,3
10820632001,108206320,1082063,e,2,e,e,e,6,,2,0,0,0,3,5,2
10820630102,108206301,1082063,1,e,e,e,e,e,,1,0,0,0,1,6,2
10820630101,108206301,1082063,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10820631201,108206312,1082063,e,2,e,e,e,e,2,2,0,0,0,2,5,3
10820631202,108206312,1082063,e,2,e,e,5,e,,1,0,0,0,2,5,3
10820631101,108206311,1082063,e,e,e,e,5,e,3,2,0,0,0,2,5,2
10820631402,108206314,1082063,e,2,e,e,e,e,2,2,0,0,0,2,5,3
10820631401,108206314,1082063,1,e,e,e,e,e,,1,0,0,0,2,5,2
10820632602,108206326,1082063,e,2,e,e,5,e,,1,0,0,0,1,6,3
10820632601,108206326,1082063,e,2,e,e,e,6,,1,0,0,0,1,6,1
10820632401,108206324,1082063,1,e,e,e,e,e,,1,0,0,0,2,5,2
10820630502,108206305,1082063,e,2,e,e,e,e,2,1,0,0,0,2,5,3
10820630501,108206305,1082063,1,e,e,e,e,e,,1,0,0,0,2,5,2
10820631501,108206315,1082063,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10820631502,108206315,1082063,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10820632102,108206321,1082063,e,2,e,e,e,e,2,2,0,0,0,2,5,1
10820632101,108206321,1082063,e,2,e,e,e,e,3,1,0,0,0,1,5,2
10820632801,108206328,1082063,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820632802,108206328,1082063,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820632502,108206325,1082063,1,e,e,e,e,e,,1,0,0,0,2,5,3
10820632501,108206325,1082063,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10820631901,108206319,1082063,e,2,e,e,e,e,2,1,0,0,0,2,5,1
10820631902,108206319,1082063,e,e,e,e,5,e,3,2,0,0,0,3,5,2
10820630301,108206303,1082063,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820632201,108206322,1082063,1,e,e,e,e,e,,2,0,0,0,2,5,1
10820632202,108206322,1082063,e,e,e,e,5,e,3,2,0,0,0,2,5,3
10820631701,108206317,1082063,e,2,e,e,e,e,3,1,0,0,0,2,5,2
10820631702,108206317,1082063,1,e,e,e,e,e,,1,0,0,0,2,5,2
10820630902,108206309,1082063,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820630901,108206309,1082063,1,e,e,e,e,e,,1,0,0,0,1,6,3
10820630701,108206307,1082063,e,2,e,e,e,6,,2,0,0,0,3,4,1
10820630702,108206307,1082063,e,2,e,e,e,e,3,2,0,0,0,3,5,3
10820632902,108206329,1082063,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10820632901,108206329,1082063,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10820630802,108206308,1082063,e,2,e,e,e,e,2,2,0,0,0,3,5,3
10820630801,108206308,1082063,e,2,e,e,e,e,3,2,0,0,0,2,6,3
10820632301,108206323,1082063,e,2,e,e,5,e,,1,0,0,0,1,6,2
10820632302,108206323,1082063,e,2,e,e,e,e,3,1,0,0,0,1,6,2
10820631801,108206318,1082063,e,2,e,e,e,e,2,1,0,0,0,2,5,3
10820631802,108206318,1082063,e,2,e,e,e,e,2,2,0,0,0,4,4,1
10820630402,108206304,1082063,e,2,e,e,e,e,3,2,0,0,0,2,5,3
10820630401,108206304,1082063,e,2,e,e,e,e,2,3,0,0,0,4,4,3
10820630602,108206306,1082063,e,2,e,e,e,e,2,2,0,0,0,3,4,1
10820630601,108206306,1082063,e,2,e,e,e,6,,2,0,0,0,4,4,1
10820632701,108206327,1082063,e,e,e,4,e,e,2,1,0,0,0,2,6,2
10510231201,105102312,1051023,e,e,e,4,e,e,2,1,0,0,0,4,2,1
10510231401,105102314,1051023,1,e,e,e,e,e,,1,0,0,0,1,6,1
10510231302,105102313,1051023,1,e,e,e,e,e,,1,0,0,0,2,5,3
10510231301,105102313,1051023,e,2,e,e,e,e,2,1,0,0,0,3,5,3
10510231701,105102317,1051023,e,e,e,4,e,e,2,1,0,0,0,3,6,2
10510232201,105102322,1051023,1,e,e,e,e,e,,1,0,0,0,1,6,1
10510231501,105102315,1051023,e,e,e,4,e,e,2,1,0,0,0,2,5,2
10510232102,105102321,1051023,e,e,e,e,e,6,2,2,0,0,0,2,6,3
10510232101,105102321,1051023,1,e,e,e,e,e,,1,0,0,0,2,6,3
10510232602,105102326,1051023,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510232702,105102327,1051023,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510232701,105102327,1051023,e,2,e,e,e,e,2,1,0,0,0,3,5,1
10510232001,105102320,1051023,1,e,e,e,e,e,,1,0,0,0,1,5,3
10510231001,105102310,1051023,e,2,e,e,e,6,,1,0,0,0,1,6,3
10510231601,105102316,1051023,1,e,e,e,e,e,,1,0,0,0,3,5,3
10510232501,105102325,1051023,e,e,e,e,e,6,3,1,0,0,0,1,6,3
10510230802,105102308,1051023,e,e,e,4,e,e,2,1,0,0,0,2,5,1
10510230501,105102305,1051023,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510230202,105102302,1051023,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510230402,105102304,1051023,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510230601,105102306,1051023,e,2,e,e,e,6,,1,0,0,0,2,5,2
10510230301,105102303,1051023,e,e,e,e,e,6,3,1,0,0,0,1,6,3
10510232302,105102323,1051023,e,e,e,e,e,6,2,1,0,0,0,1,6,3
10510230902,105102309,1051023,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510232401,105102324,1051023,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510231101,105102311,1051023,e,e,e,4,e,e,2,1,0,0,0,1,6,3
10510230102,105102301,1051023,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510230101,105102301,1051023,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510210701,105102107,1051021,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510210702,105102107,1051021,e,2,e,e,e,6,,1,0,0,0,1,6,3
10510210202,105102102,1051021,e,e,e,e,e,6,2,1,0,0,0,1,6,3
10510210201,105102102,1051021,e,2,e,e,e,e,2,1,0,0,0,1,5,2
10510212501,105102125,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510213602,105102136,1051021,e,e,e,4,e,e,3,1,0,0,0,1,6,3
10510213601,105102136,1051021,e,e,e,4,e,e,2,2,0,0,0,1,5,3
10510213401,105102134,1051021,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510213402,105102134,1051021,e,2,e,e,e,e,2,1,0,0,0,3,4,2
10510213001,105102130,1051021,e,e,e,e,e,6,2,1,0,0,0,3,5,1
10510213101,105102131,1051021,e,e,e,e,5,e,2,1,0,0,0,1,6,3
10510210901,105102109,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510210902,105102109,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510212402,105102124,1051021,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510212401,105102124,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510212201,105102122,1051021,1,e,e,e,e,e,,1,0,0,0,3,4,2
10510212801,105102128,1051021,e,e,e,4,e,e,2,1,0,0,0,1,6,3
10510211102,105102111,1051021,e,e,e,e,e,6,2,1,0,0,0,1,5,3
10510211101,105102111,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510211201,105102112,1051021,e,e,e,4,e,e,2,1,0,0,0,1,6,3
10510212901,105102129,1051021,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510212902,105102129,1051021,e,e,e,e,e,6,2,1,0,0,0,1,6,3
10510211501,105102115,1051021,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510211502,105102115,1051021,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510211602,105102116,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510211601,105102116,1051021,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510213702,105102137,1051021,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510213701,105102137,1051021,e,e,e,e,e,6,2,1,0,0,0,1,6,3
10510212302,105102123,1051021,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510212301,105102123,1051021,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510211801,105102118,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510211802,105102118,1051021,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510210802,105102108,1051021,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510210801,105102108,1051021,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510210401,105102104,1051021,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510210402,105102104,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510211701,105102117,1051021,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510211702,105102117,1051021,e,e,e,e,e,6,2,1,0,0,0,1,6,3
10510213502,105102135,1051021,e,2,e,4,e,e,,1,0,0,0,1,6,3
10510213501,105102135,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510212701,105102127,1051021,e,e,e,e,e,6,2,1,0,0,0,1,5,3
10510212702,105102127,1051021,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510211902,105102119,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510211901,105102119,1051021,e,2,e,e,e,e,2,1,0,0,0,1,6,2
10510212002,105102120,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510212001,105102120,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510211302,105102113,1051021,e,e,e,e,e,6,2,1,0,0,0,1,5,3
10510211301,105102113,1051021,e,e,e,e,e,6,2,1,0,0,0,1,5,3
10510212101,105102121,1051021,e,2,e,e,e,e,2,2,0,0,0,1,6,3
10510212102,105102121,1051021,e,e,e,e,5,e,3,1,0,0,0,1,5,3
10510212601,105102126,1051021,1,e,e,e,e,e,,1,0,0,0,1,5,3
10510211002,105102110,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510211001,105102110,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510210602,105102106,1051021,e,e,e,e,e,6,3,1,0,0,0,1,6,3
10510210601,105102106,1051021,e,e,e,4,e,e,2,1,0,0,0,1,6,3
10510211401,105102114,1051021,1,e,e,e,e,e,,1,0,0,0,1,5,3
10510210101,105102101,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510210102,105102101,1051021,e,2,e,e,e,e,2,4,0,0,0,2,5,3
10510213301,105102133,1051021,1,e,e,e,e,e,,1,0,0,0,2,5,2
10510213201,105102132,1051021,e,e,e,4,e,e,2,1,0,0,0,2,5,3
10510210501,105102105,1051021,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510210502,105102105,1051021,e,e,e,e,e,6,2,2,0,0,0,1,6,3
10510210301,105102103,1051021,e,e,e,4,e,e,1,1,0,0,0,4,5,3
10510210302,105102103,1051021,e,e,e,4,e,e,2,1,0,0,0,1,6,3
10510222802,105102228,1051022,e,e,e,e,e,6,3,1,0,0,0,1,5,3
10510222801,105102228,1051022,e,e,e,e,e,6,2,1,0,0,0,1,6,2
10510222201,105102222,1051022,e,e,e,e,e,6,3,1,0,0,0,1,6,3
10510222202,105102222,1051022,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510223801,105102238,1051022,1,e,e,e,e,e,,2,0,0,0,1,6,3
10510221002,105102210,1051022,e,e,e,4,e,e,3,1,0,0,0,1,6,3
10510221001,105102210,1051022,e,2,e,e,e,e,2,1,0,0,0,3,5,3
10510223202,105102232,1051022,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510220102,105102201,1051022,e,e,e,4,e,e,2,1,0,0,0,1,6,3
10510220101,105102201,1051022,e,e,e,e,e,6,2,1,0,0,0,1,6,3
10510221801,105102218,1051022,1,e,e,e,e,e,,1,0,0,0,1,5,3
10510221802,105102218,1051022,e,2,e,e,e,e,2,2,0,0,0,1,6,3
10510222401,105102224,1051022,e,2,e,e,e,6,,1,0,0,0,1,5,3
10510222402,105102224,1051022,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510224002,105102240,1051022,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510224001,105102240,1051022,1,e,e,e,e,e,,1,0,0,0,1,5,3
10510221201,105102212,1051022,e,2,e,e,e,e,3,2,0,0,0,1,6,3
10510221202,105102212,1051022,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510221102,105102211,1051022,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510221101,105102211,1051022,e,e,e,e,e,6,3,2,0,0,0,1,5,1
10510223702,105102237,1051022,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510223701,105102237,1051022,e,e,e,e,e,6,3,1,0,0,0,1,6,3
10510222602,105102226,1051022,e,2,e,e,e,e,2,1,0,0,0,1,6,1
10510222601,105102226,1051022,e,2,e,e,e,e,2,1,0,0,0,2,5,1
10510222501,105102225,1051022,e,e,e,e,e,6,2,1,0,0,0,1,5,3
10510222502,105102225,1051022,e,e,e,4,e,e,3,1,0,0,0,2,5,1
10510223501,105102235,1051022,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510223502,105102235,1051022,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510220601,105102206,1051022,e,e,e,4,e,e,2,1,0,0,0,1,5,2
10510220201,105102202,1051022,e,2,e,e,e,e,3,1,0,0,0,1,5,3
10510220202,105102202,1051022,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510223602,105102236,1051022,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510223601,105102236,1051022,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510220802,105102208,1051022,e,e,e,4,e,e,3,1,0,0,0,1,6,3
10510220801,105102208,1051022,e,e,e,e,e,6,2,1,0,0,0,1,6,3
10510223402,105102234,1051022,e,e,e,4,e,e,2,1,0,0,0,1,6,3
10510223401,105102234,1051022,e,2,e,e,e,6,,1,0,0,0,1,6,3
10510221901,105102219,1051022,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510222002,105102220,1051022,e,2,e,e,e,e,2,1,0,0,0,1,5,3
10510222001,105102220,1051022,1,e,e,e,e,e,,1,0,0,0,2,6,3
10510220702,105102207,1051022,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510220701,105102207,1051022,e,e,e,e,e,6,3,1,0,0,0,1,6,3
10510221701,105102217,1051022,1,e,e,e,e,e,,1,0,0,0,1,6,3
10510221702,105102217,1051022,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510223302,105102233,1051022,e,e,e,4,e,e,3,1,0,0,0,1,6,3
10510223301,105102233,1051022,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510223002,105102230,1051022,e,e,e,e,e,6,3,1,0,0,0,1,6,3
10510223001,105102230,1051022,e,e,e,e,5,e,3,1,0,0,0,1,6,3
10510221402,105102214,1051022,1,e,e,e,e,e,,2,0,0,0,1,4,3
10510222701,105102227,1051022,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510222702,105102227,1051022,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510223101,105102231,1051022,e,2,e,e,e,e,3,1,0,0,0,1,6,3
10510223102,105102231,1051022,e,2,e,e,e,e,2,1,0,0,0,1,6,3
10510221502,105102215,1051022,e,e,e,e,e,6,3,1,0,0,0,1,6,3
10510221501,105102215,1051022,e,e,e,e,e,6,3,3,0,0,0,2,4,2
10510221601,105102216,1051022,e,2,e,e,e,e,2,1,0,0,0,1,6,3
