householdID,communityID,i001,i002,i003,i004,i005,i005_1,i006,i007,i008,i009,i010,i011,i012_1,i012_2,i012_3,i012_4,i012_5,i013,i014s1,i014s2,i015,i016,i017,i018,i019,i020,i021,i022,i023,i024,i025,i026
162431103,1624311,52,52,2,1,1991,,2,,1,,2,1,2,1,1,1,1,,e,2,1,1,1,3,2,1,,5,1,2,2,3
162431101,1624311,60,60,2,1,1994,,2,,5,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,1,2,2,2
162431104,1624311,32,32,2,1,1995,,2,,2,2,2,3,1,0,1,1,0,,e,2,1,1,1,3,2,1,,5,2,2,2,2
162431111,1624311,40,40,2,3,1993,,2,,4,2,2,4,1,1,1,1,1,,1,e,1,1,1,2,2,1,,4,1,1,1,2
162431214,1624312,90,246,2,2,1986,,1,1,,,2,2,4,1,1,1,1,,1,e,2,1,1,3,2,2,6,6,1,2,1,3
162431226,1624312,96,208,2,2,1985,,1,1,,,2,1,5,1,1,1,1,,1,e,2,1,1,3,2,2,6,6,1,2,3,3
162431215,1624312,60,144,2,2,1911,,1,1,,,2,1,4,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,1,2,2,3
162431212,1624312,88,300,2,2,1980,,1,1,,,2,1,4,1,1,1,1,,1,e,2,1,2,3,2,2,2,6,1,2,3,3
162431202,1624312,70,140,2,2,1981,,1,1,,,2,1,1,3,1,1,0,,1,e,1,1,1,3,2,2,6,6,1,2,3,3
162431225,1624312,150,179,2,2,d,6,1,1,,,2,1,3,1,1,1,1,,1,e,2,2,1,3,2,2,2,6,1,2,3,3
162431204,1624312,126,322,2,1,1989,,1,1,,,2,1,4,0,1,1,0,,1,e,1,1,2,3,2,2,2,6,1,2,2,3
162431218,1624312,73,150,2,2,1901,,1,1,,,2,1,2,1,1,1,1,,1,e,2,1,2,3,2,2,2,6,1,2,4,3
162431205,1624312,120,400,2,2,2003,,1,1,,,2,2,4,1,1,1,1,,1,e,2,1,2,3,2,2,2,6,1,2,1,3
162431222,1624312,70,240,1,2,1992,,1,1,,,2,1,2,1,1,1,1,,1,e,2,1,2,3,2,2,2,6,1,2,3,3
162431209,1624312,400,700,2,2,1982,,1,1,,,2,2,4,1,1,1,1,,1,e,2,1,2,3,2,2,6,6,1,2,4,3
162431210,1624312,100,200,2,1,1989,,1,1,,,2,1,4,0,1,1,0,,1,e,2,1,2,3,2,2,2,6,1,2,3,2
162431207,1624312,160,380,1,1,2009,,1,1,,,2,2,9,1,1,2,1,,e,2,1,1,2,2,2,2,2,4,1,2,1,3
162431221,1624312,68,100,2,2,1964,,1,1,,,2,1,4,0,1,1,1,,1,e,2,1,1,3,2,2,6,6,2,2,3,2
162431216,1624312,80,160,2,2,d,5,1,1,,,2,1,2,1,1,1,1,,1,e,1,2,1,3,2,2,6,6,2,2,2,3
162431203,1624312,30,70,2,2,1976,,1,1,,,2,1,3,1,1,1,1,,1,e,2,1,1,3,2,2,6,6,2,2,4,2
162431220,1624312,70,400,2,2,1981,,1,1,,,2,1,2,1,0,1,0,10,1,e,2,1,1,3,2,1,,6,1,2,3,3
162431228,1624312,150,230,2,2,1990,,1,1,,,2,1,4,1,1,1,1,,1,e,2,1,2,3,2,2,6,6,1,2,3,2
162431211,1624312,100,300,2,2,1998,,1,1,,,1,,5,1,1,1,0,,e,2,1,1,1,2,2,2,2,2,1,1,2,3
162431206,1624312,80,200,2,2,1990,,1,1,,,2,1,5,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,2,2,2,3
162431224,1624312,80,200,2,2,1984,,1,1,,,2,1,4,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,1,2,2,2
162431201,1624312,60,144,2,2,1996,,1,1,,,1,,2,1,1,1,1,,1,e,2,1,1,3,2,2,6,6,2,2,3,3
162431217,1624312,70,200,2,2,1997,,1,1,,,2,1,3,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,4,3
162431227,1624312,72,380,2,2,1983,,1,1,,,2,1,2,1,1,1,1,,1,e,2,1,1,3,2,2,2,6,1,2,4,3
162431223,1624312,130,200,2,1,1998,,1,1,,,2,1,3,1,2,1,0,,1,2,1,1,1,2,1,1,,6,1,2,3,3
162431213,1624312,80,100,2,2,1991,,1,1,,,2,1,5,1,1,1,0,,1,e,2,1,1,3,2,2,2,6,2,2,3,2
162431219,1624312,153,391,2,1,2007,,1,1,,,2,1,3,1,1,2,1,,e,2,1,1,1,2,2,2,2,6,1,2,3,3
161159306,1611593,98,200,2,2,1960,,1,1,,,2,1,2,0,0,1,0,10,1,e,2,1,1,3,2,2,2,4,1,2,3,3
161159304,1611593,91,91,2,1,1988,,2,,3,2,2,4,3,1,1,1,2,,e,2,1,1,1,2,2,1,,4,1,1,2,3
161159302,1611593,85,85,2,1,2002,,2,,5,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,2,1,,4,2,2,2,3
161159303,1611593,100,0,2,1,2002,,2,,6,2,2,4,3,2,1,1,0,,e,2,1,1,1,3,2,1,,4,1,2,1,2
161159301,1611593,50,50,2,1,d,2,2,,3,2,2,4,1,1,1,1,1,,e,2,1,1,1,3,2,2,4,4,2,2,2,2
161159305,1611593,75,75,2,1,2009,,2,,5,2,2,3,2,1,1,1,1,,e,2,1,1,1,2,2,1,6,4,1,2,1,3
161159307,1611593,95,95,2,1,1990,,2,,1,,2,1,2,1,1,1,2,,e,2,1,1,1,3,2,1,,4,1,2,3,2
161159219,1611592,70,500,2,2,1986,,1,1,,,2,1,2,1,1,1,0,,e,2,1,1,1,2,2,2,6,6,1,2,2,2
161159221,1611592,110,540,2,2,2004,,1,1,,,1,,3,0,0,2,0,20,1,e,2,1,1,3,2,2,6,6,2,2,3,3
161159225,1611592,90,660,2,2,2001,,1,1,,,2,1,2,1,0,0,0,30,1,e,2,1,1,3,2,2,6,6,2,2,3,3
161159216,1611592,70,660,2,2,1984,,1,1,,,2,1,2,0,0,1,0,10,1,e,2,1,1,3,2,2,6,6,1,2,3,2
161159212,1611592,100,660,2,2,1974,,1,1,,,2,1,1,1,0,0,0,10,1,e,2,1,1,3,2,2,6,6,1,2,4,2
161159218,1611592,40,340,2,2,1990,,1,1,,,2,1,2,0,0,1,0,20,1,e,2,1,2,3,2,2,6,6,2,2,4,2
161159217,1611592,120,660,1,2,1983,,1,1,,,1,,1,1,0,1,0,10,1,e,2,1,1,3,2,2,6,6,1,2,3,3
161159210,1611592,100,600,2,2,2005,,1,1,,,1,,2,0,0,1,0,20,1,e,2,1,2,3,2,2,6,6,2,2,4,3
161159223,1611592,80,500,2,2,1993,,1,1,,,1,,2,0,0,1,0,30,1,e,2,1,1,3,2,2,6,6,2,2,4,3
161159224,1611592,120,300,2,2,2003,,1,1,,,1,,3,0,0,1,0,7,1,e,2,1,1,3,2,2,6,6,2,2,3,3
161159205,1611592,100,660,2,2,1994,,1,1,,,1,,2,1,0,0,0,7,1,e,2,1,2,3,2,2,6,6,1,2,1,3
161159201,1611592,90,500,2,2,1992,,1,1,,,1,,2,1,0,0,0,13,1,e,2,1,1,3,2,2,6,6,2,2,2,3
161159214,1611592,60,480,2,2,1997,,1,1,,,1,,1,1,0,1,0,5,1,e,2,1,1,3,2,2,2,6,2,2,2,3
161159206,1611592,70,300,2,2,1991,,1,1,,,1,,2,0,0,1,0,10,1,e,2,2,1,3,2,2,6,6,1,2,3,3
161159207,1611592,80,600,2,2,2009,,1,1,,,1,,2,0,0,1,0,10,1,e,2,1,1,3,2,2,6,6,2,2,2,3
161159203,1611592,80,1200,1,2,1980,,1,1,,,2,1,2,1,0,0,0,10,1,e,2,1,1,2,2,2,6,6,1,2,4,3
161159202,1611592,35,300,2,2,1998,,1,1,,,2,1,1,1,0,0,0,10,1,e,2,2,1,3,2,2,6,6,2,2,4,2
161159220,1611592,120,1000,2,2,1996,,1,1,,,1,,3,1,0,2,0,5,1,e,2,2,2,3,2,2,6,6,1,2,2,3
161159215,1611592,70,400,2,2,1990,,1,1,,,2,1,2,1,0,0,0,8,1,e,2,1,1,3,2,2,6,6,2,2,2,3
161159211,1611592,180,300,2,2,1997,,1,1,,,1,,5,1,0,3,0,10,1,e,2,1,1,3,2,2,6,6,2,2,2,3
161159213,1611592,50,400,2,2,1988,,1,1,,,1,,2,1,0,0,0,15,1,e,2,1,1,3,2,2,6,6,2,2,4,2
161159209,1611592,200,600,2,2,2002,,1,1,,,1,,4,2,0,1,0,10,1,e,2,1,1,2,2,2,6,6,1,1,2,3
161159208,1611592,90,450,2,2,1981,,1,1,,,2,1,1,1,0,1,0,20,1,e,2,2,1,3,2,2,6,6,1,2,3,3
161159204,1611592,90,500,2,2,1970,,1,1,,,2,1,2,1,0,0,0,15,1,e,2,1,2,3,2,2,6,6,2,2,4,2
161159222,1611592,130,600,2,1,2009,,1,1,,,1,,3,1,1,1,0,,e,2,1,1,1,2,2,2,6,6,2,2,1,3
161159101,1611591,70,400,2,2,d,6,1,1,,,2,1,2,0,0,1,0,10,1,e,2,1,1,3,2,2,6,6,2,2,4,3
161159116,1611591,160,600,2,2,1999,,1,1,,,1,,3,1,0,1,0,20,1,e,2,1,1,2,2,2,6,6,1,2,2,3
161159105,1611591,70,225,2,2,1996,,1,1,,,2,1,1,1,0,1,0,10,1,e,2,1,1,2,2,2,6,6,2,2,2,3
161159120,1611591,80,600,2,2,1984,,1,1,,,2,1,2,0,0,1,0,7,1,e,2,1,1,3,2,2,6,6,2,2,2,3
161159115,1611591,100,800,2,2,1996,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,1,2,3,3
161159114,1611591,70,450,2,2,2001,,1,1,,,2,1,2,0,0,1,0,10,1,e,2,1,1,3,2,2,6,6,1,2,3,3
161159111,1611591,55,700,2,2,d,4,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,2,2,4,2
161159121,1611591,96,660,2,2,2002,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,2,2,2,6,6,1,2,2,3
161159113,1611591,60,1200,2,2,1982,,1,1,,,2,1,2,0,0,1,0,5,1,e,2,1,1,2,2,2,6,6,2,2,2,3
161159119,1611591,130,200,2,2,1990,,1,1,,,2,1,2,0,0,1,0,10,1,e,2,1,1,3,2,2,6,6,2,2,4,3
161159122,1611591,120,800,2,2,1989,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,2,3,2,2,6,6,1,2,3,3
161159103,1611591,72,600,2,2,1984,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,1,2,3,3
161159107,1611591,80,666,2,2,1987,,1,1,,,1,,2,1,0,1,0,30,1,e,2,1,1,3,2,2,6,6,1,2,2,2
161159109,1611591,72,765,2,2,1985,,1,1,,,2,1,1,1,0,1,0,20,1,e,2,1,2,2,2,2,6,6,2,2,4,3
161159112,1611591,70,420,2,2,1983,,1,1,,,2,1,2,0,0,1,0,20,1,e,2,1,1,3,2,2,6,6,2,2,4,3
161159104,1611591,72,700,2,2,1982,,1,1,,,2,1,2,1,0,1,0,20,1,e,2,1,1,3,2,2,6,6,2,2,2,3
161159108,1611591,72,650,2,2,1986,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,3,2,2,6,6,1,2,2,3
161159110,1611591,60,600,2,9,1980,,1,1,,,2,1,2,0,0,1,0,5,1,e,2,2,1,3,2,2,6,6,2,2,4,2
161159118,1611591,210,700,2,2,1991,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,1,2,2,2,6,6,1,1,2,3
161159124,1611591,112,1000,2,2,1990,,1,1,,,1,,1,1,0,1,0,30,1,e,2,1,1,3,2,2,6,6,1,2,3,3
161159102,1611591,80,500,2,2,1988,,1,1,,,1,,1,1,1,1,0,,1,e,2,1,2,3,2,2,6,6,1,2,3,3
161159117,1611591,70,300,2,2,2000,,1,1,,,2,1,2,0,0,1,0,50,1,e,2,1,2,3,2,2,6,6,2,2,4,3
161159123,1611591,60,500,2,2,2001,,1,1,,,2,1,1,0,0,1,0,20,1,e,2,1,1,3,2,2,6,6,2,2,4,3
161159106,1611591,72,640,2,2,1987,,1,1,,,2,1,1,1,1,1,0,,1,e,2,1,2,3,2,2,6,6,1,2,3,2
160104305,1601043,39,39,2,1,1992,,2,,1,,2,1,1,1,1,1,1,,e,2,1,1,1,3,1,1,,2,1,2,4,3
160104304,1601043,52,52,2,1,1990,,2,,7,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,2,2
160104302,1601043,32,32,2,1,1992,,2,,4,2,2,4,1,1,1,1,1,,e,2,1,1,1,2,1,1,,2,2,2,2,3
160104301,1601043,56,56,2,1,1992,,2,,8,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,1,1,2,2
160104308,1601043,50,50,2,1,2003,,2,,5,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,3,3
160104309,1601043,70,70,2,1,1992,,2,,3,2,2,3,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,1,2,2
160104310,1601043,50,50,2,1,1978,,2,,5,2,2,4,2,0,1,1,1,,e,2,1,1,1,2,1,1,,2,1,1,3,3
160104306,1601043,31,31,2,1,1990,,2,,4,2,2,4,1,1,1,1,1,,e,2,1,1,1,3,1,1,,5,2,2,2,2
160104303,1601043,52,52,2,1,1990,,2,,6,2,2,4,2,0,1,1,1,,e,2,1,1,1,2,1,1,,2,2,2,2,2
160104307,1601043,50,50,2,1,1985,,2,,2,2,2,3,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,2,3
160104123,1601041,41,41,2,1,1997,,2,,4,2,2,4,1,1,1,1,1,,e,2,1,1,1,3,1,1,,2,1,2,2,3
160104110,1601041,30,30,2,1,1988,,2,,4,2,2,4,1,1,1,1,1,,1,e,1,1,1,3,1,1,,2,1,2,3,3
160104124,1601041,40,40,2,1,1973,,2,,1,,1,,1,0,1,1,0,,e,2,1,1,1,3,1,1,,2,1,2,2,3
160104119,1601041,51,51,2,1,1990,,2,,1,,2,1,2,0,1,1,0,,e,2,1,1,1,3,1,1,,2,2,2,3,3
160104106,1601041,45,45,2,1,1984,,2,,5,2,2,4,1,1,1,1,1,,e,2,2,1,1,3,1,1,,2,1,2,2,3
160104111,1601041,42,42,2,1,1987,,2,,1,,2,1,1,1,1,1,1,,e,2,1,1,1,3,2,1,,4,1,2,5,3
160104117,1601041,31,31,2,1,1979,,2,,4,2,2,4,1,0,1,1,1,,1,e,1,1,1,3,1,1,,2,2,1,2,3
160104102,1601041,35,35,2,1,1999,,2,,4,2,2,4,1,0,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,2,3
160104104,1601041,43,43,2,1,1987,,2,,3,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,2,1,4,3
160104108,1601041,48,48,2,1,1987,,2,,7,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,1,1,2,3
160104114,1601041,36,36,2,1,1987,,2,,7,2,2,4,1,1,1,1,1,,1,e,1,1,1,2,1,1,,2,2,2,1,3
160104120,1601041,46,46,2,1,1987,,2,,3,2,2,4,2,0,1,1,1,,e,2,2,1,1,3,1,1,,2,2,1,3,3
160104127,1601041,30,30,2,1,1983,,2,,7,2,2,4,1,1,1,1,2,,e,2,1,1,1,3,1,1,,2,2,2,4,2
160104121,1601041,84,84,2,1,1997,,2,,3,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,5,2,1,4,3
160104105,1601041,83,83,2,1,1997,,2,,8,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,2,1,,5,1,1,1,3
160104128,1601041,83,83,2,1,1997,,2,,5,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,5,1,1,2,3
160104107,1601041,84,84,2,1,1990,,2,,4,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,2,1,,5,1,1,2,3
160104116,1601041,89,89,2,1,1997,,2,,6,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,2,1,,4,1,1,2,3
160104109,1601041,83,83,2,1,1999,,2,,8,2,2,4,3,1,1,1,1,,e,2,1,1,1,2,1,1,,2,1,1,2,3
160104130,1601041,47,47,2,1,1987,,2,,10,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,2,1,2,3
160104101,1601041,36,36,2,1,1987,,2,,10,2,2,4,1,1,1,1,1,,e,2,1,1,1,3,1,1,,2,1,2,1,3
160104122,1601041,32,32,2,1,1999,,2,,9,2,2,4,1,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,3,3
160104112,1601041,47,47,2,1,1987,,2,,7,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,3,3
160104129,1601041,48,48,2,1,1989,,2,,4,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,1,1,2,3
160104115,1601041,56,56,2,1,1989,,2,,6,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,4,3
160104125,1601041,40,40,2,1,1992,,2,,2,2,2,3,2,0,1,1,1,,e,2,1,1,1,2,1,1,,2,2,2,4,3
160104126,1601041,41,41,2,1,1979,,2,,5,2,2,4,2,1,1,1,1,,1,e,1,1,1,3,1,1,,2,1,1,1,3
160104132,1601041,29,29,2,1,1978,,2,,6,2,2,4,1,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,1,1,3
160104103,1601041,50,50,2,2,1988,,2,,4,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,2,3
160104113,1601041,44,44,2,1,1993,,2,,5,2,2,4,1,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,2,3
160104118,1601041,66,66,2,1,1990,,2,,4,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,1,1,1,3
160104207,1601042,48,48,2,1,1987,,2,,5,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,1,2,2,3
160104218,1601042,50,50,2,1,2007,,2,,r,,2,4,1,1,1,1,1,,e,2,1,1,1,2,1,1,,2,r,1,4,3
160104201,1601042,50,50,2,1,1987,,2,,2,2,2,4,1,1,1,1,1,,e,2,1,2,1,3,1,1,,2,2,2,4,4
160104210,1601042,50,50,2,1,2000,,2,,2,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,2,1,,4,2,2,2,3
160104228,1601042,50,50,2,1,1983,,2,,5,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,2,3
160104208,1601042,53,53,2,1,1995,,2,,2,2,2,3,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,2,2,2,3
160104219,1601042,54,54,2,1,2007,,2,,3,2,2,4,1,1,1,1,1,,e,2,1,1,1,2,1,1,,2,1,2,3,3
160104215,1601042,30,30,2,1,1986,,2,,14,1,2,4,1,1,1,1,1,,e,2,1,1,1,2,1,1,,2,1,2,2,3
160104223,1601042,40,40,2,1,d,3,2,,10,1,2,4,1,1,1,1,1,,e,2,1,1,1,2,1,1,,2,2,1,3,3
160104204,1601042,81,81,2,1,2006,,2,,5,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,1,1,2,3
160104203,1601042,48,48,2,1,1986,,2,,15,2,2,4,1,1,1,1,1,,1,e,1,1,1,3,1,1,,2,2,2,5,3
160104229,1601042,40,40,2,1,1980,,2,,2,2,2,4,1,1,1,1,1,,1,e,1,1,1,3,1,1,,2,2,2,3,3
160104202,1601042,50,50,2,1,d,3,2,,10,1,2,4,1,1,1,1,1,,e,2,1,1,1,2,1,1,,2,2,2,4,3
160104225,1601042,78,78,2,1,1900,,2,,7,2,2,4,3,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,2,3
160104216,1601042,69,69,2,1,1985,,2,,1,,2,1,3,1,1,1,1,,e,2,1,1,1,3,1,1,,2,1,2,3,3
160104224,1601042,61,61,2,1,1987,,2,,7,1,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,1,1,1,3
160104211,1601042,50,50,2,1,1990,,2,,4,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,2,1,2,3
160104205,1601042,52,42,2,1,1987,,2,,4,2,2,4,2,0,1,1,1,,e,2,1,2,1,3,1,1,,2,2,2,4,3
160104220,1601042,30,30,2,1,1987,,2,,2,2,2,3,1,1,1,1,1,,1,e,1,1,1,3,1,1,,2,2,2,3,2
160104230,1601042,40,40,2,1,1987,,2,,15,2,2,4,2,0,1,1,0,,1,e,1,1,1,3,1,1,,2,2,2,5,3
160104221,1601042,110,110,2,1,1987,,2,,6,2,2,4,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,1,2,3
160104222,1601042,54,54,2,1,1978,,2,,4,2,2,4,2,0,1,1,1,,e,2,1,1,1,2,1,1,,2,2,2,4,3
160104214,1601042,60,60,2,1,d,3,2,,4,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,2,1,4,3
160104209,1601042,30,30,2,1,1989,,2,,1,,2,1,1,1,1,1,1,,e,2,2,1,1,3,1,1,,2,2,2,2,3
160104217,1601042,48,48,2,1,2006,,2,,6,2,2,4,1,1,1,1,1,,e,2,1,1,1,2,1,1,,2,1,1,3,3
160104206,1601042,82,82,2,1,2007,,2,,6,2,2,4,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,1,1,2,3
160104213,1601042,57,57,2,1,1985,,2,,14,1,2,4,2,1,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,2,3
160104226,1601042,52,52,2,1,1987,,2,,2,2,2,3,2,1,1,1,1,,e,2,1,1,1,2,1,1,,2,1,1,2,3
160104212,1601042,40,40,2,1,1990,,2,,4,2,2,4,1,0,1,1,1,,e,2,1,1,1,3,1,1,,2,2,2,3,3
168231215,1682312,80,380,2,2,1985,,1,1,,,2,1,2,0,0,1,0,20,1,e,2,1,1,3,2,2,6,6,1,2,2,3
168231214,1682312,72,165,2,2,1985,,1,1,,,2,1,2,0,0,1,0,15,1,e,2,1,1,3,2,2,6,6,1,2,1,3
168231205,1682312,131,356,2,1,1989,,1,1,,,2,2,2,4,0,2,1,50,1,e,2,1,1,3,2,2,6,6,1,2,3,3
168231213,1682312,79,418,2,2,1985,,1,1,,,2,1,2,0,0,1,0,17,1,e,2,1,1,3,2,2,6,6,1,2,1,3
168231201,1682312,120,240,2,1,1999,,1,1,,,2,3,2,2,0,2,0,20,1,e,2,1,1,3,2,2,6,6,1,1,4,3
168231211,1682312,72,120,2,3,1995,,1,1,,,2,3,2,0,0,1,0,25,1,e,2,1,1,3,2,2,6,6,1,2,2,3
168231204,1682312,112,225,2,1,2010,,1,1,,,2,3,2,1,0,2,1,20,1,e,2,1,1,2,2,2,6,6,1,2,1,3
168231224,1682312,60,d,1,2,1983,,1,1,,,2,1,2,1,0,1,0,40,1,e,2,1,1,3,2,2,6,6,1,2,4,3
168231203,1682312,83,138,2,3,1968,,1,1,,,2,1,2,0,0,1,0,30,1,e,2,2,1,3,2,2,6,6,2,2,4,3
168231218,1682312,84,200,2,2,1984,,1,1,,,2,1,2,0,0,1,0,40,1,e,2,1,1,3,2,2,6,6,1,2,2,3
168231206,1682312,87,117,2,3,1985,,1,1,,,2,1,2,0,0,1,0,20,1,e,2,1,1,2,2,2,6,6,1,2,1,3
168231220,1682312,105,d,2,3,2006,,1,1,,,1,,2,1,0,2,1,30,1,e,2,1,1,3,2,2,6,6,1,2,1,3
168231216,1682312,80,306,2,2,1987,,1,1,,,2,1,2,0,0,1,0,30,1,e,2,1,1,3,2,2,6,6,1,2,1,3
168231226,1682312,120,200,2,3,1988,,1,1,,,1,,2,0,0,2,0,30,1,e,2,2,2,3,2,2,6,6,1,2,3,3
168231225,1682312,60,210,2,2,1996,,1,1,,,2,2,2,0,0,1,0,30,1,e,2,1,1,3,2,2,6,6,2,2,4,2
168231202,1682312,120,d,2,1,2011,,1,1,,,2,2,2,1,0,2,0,50,1,e,2,1,1,2,2,2,6,6,1,2,2,3
168231223,1682312,150,400,2,2,1991,,1,1,,,2,2,2,1,0,1,0,25,1,e,2,1,1,3,2,2,6,6,1,1,2,3
168231208,1682312,93,330,2,3,2001,,1,1,,,2,2,2,1,0,2,0,30,1,e,2,1,1,3,2,2,6,6,2,2,2,3
168231210,1682312,40,120,2,2,1967,,1,1,,,2,1,1,0,0,1,0,10,1,e,2,1,1,3,2,2,6,6,1,2,3,3
168231219,1682312,88,d,2,2,1986,,1,1,,,2,2,2,1,0,1,1,25,1,e,2,1,1,3,2,2,6,6,1,2,2,3
168231222,1682312,120,300,2,3,1992,,1,1,,,2,1,8,0,0,2,0,20,1,e,2,1,1,2,2,2,6,4,1,2,2,3
168231207,1682312,135,336,2,1,1991,,1,1,,,2,2,4,0,0,2,1,60,1,e,1,1,1,2,2,2,6,6,1,1,1,3
168231217,1682312,120,d,2,3,1980,,1,1,,,2,1,2,0,0,2,0,40,1,e,2,1,1,3,2,2,6,6,1,1,2,3
168231209,1682312,120,196,2,1,1996,,1,1,,,2,2,2,2,0,2,1,20,1,e,2,1,1,3,2,2,6,6,1,1,1,3
168231221,1682312,90,400,2,3,1995,,1,1,,,2,1,2,0,0,2,0,40,1,e,2,1,1,3,2,2,2,5,1,2,2,3
168231212,1682312,88,300,2,2,1950,,1,1,,,2,1,2,0,0,1,0,30,1,e,2,1,1,3,2,2,6,6,2,2,4,3
168231110,1682311,85,204,2,2,1985,,1,1,,,2,1,4,1,0,1,0,28,1,e,2,1,1,3,2,2,6,6,1,2,3,3
168231117,1682311,81,245,2,2,1984,,1,1,,,2,1,2,0,0,1,0,30,1,e,2,1,1,3,2,2,6,5,2,2,3,2
168231101,1682311,51,457,2,2,1977,,1,1,,,2,1,1,0,0,1,0,30,1,e,2,1,1,3,2,2,6,6,2,2,5,2
168231120,1682311,150,850,2,2,2006,,1,1,,,2,2,2,2,0,2,0,30,1,e,2,1,1,2,2,2,6,6,1,1,2,3
168231106,1682311,60,220,2,9,1982,,1,1,,,2,1,2,0,0,1,0,12,1,e,2,1,1,3,2,2,6,6,2,2,4,2
168231114,1682311,75,216,2,2,1984,,1,1,,,2,1,1,0,0,1,0,5,1,e,2,1,1,3,2,2,6,6,1,2,4,2
168231124,1682311,105,260,2,2,2001,,1,1,,,2,1,2,1,0,2,0,30,1,e,2,1,1,2,2,2,2,5,1,2,1,3
168231104,1682311,72,442,2,2,1973,,1,1,,,2,1,2,1,0,1,0,28,1,e,2,1,1,3,2,2,6,6,2,2,3,3
168231123,1682311,84,240,2,9,2005,,1,1,,,2,1,2,0,0,1,0,5,1,e,2,1,1,3,2,2,6,6,2,2,5,4
168231108,1682311,66,231,1,2,1976,,1,1,,,2,1,1,0,0,1,0,25,1,e,2,1,1,3,2,2,6,6,1,1,4,2
168231107,1682311,55,190,2,9,1971,,1,1,,,2,1,1,0,0,1,0,35,1,e,2,1,1,3,2,2,6,5,1,2,4,4
168231109,1682311,112,268,2,2,2003,,1,1,,,2,2,2,1,0,2,0,20,1,e,2,1,1,3,2,2,6,5,1,2,3,3
168231126,1682311,84,350,1,2,1986,,1,1,,,2,1,2,0,0,1,0,20,1,e,2,1,1,3,2,2,6,5,1,2,3,3
168231116,1682311,100,600,2,3,2004,,1,1,,,2,2,3,1,0,2,0,20,1,e,2,1,1,2,2,2,6,6,1,1,3,3
168231115,1682311,72,324,2,2,1900,,1,1,,,2,1,2,0,0,1,0,19,1,e,2,1,1,3,2,2,6,5,1,2,4,3
168231127,1682311,60,360,2,9,1976,,1,1,,,2,1,1,0,0,1,0,25,1,e,2,1,2,3,2,2,6,6,1,2,4,3
168231118,1682311,74,252,2,2,1980,,1,1,,,2,1,2,0,0,1,0,50,1,e,2,1,1,3,2,2,6,5,1,2,3,3
